y,x,z
"27.94079860","84.45808210",418.000
"27.94056080","84.45842470",418.500
"27.94033220","84.45877560",423.300
"27.94015910","84.45912350",426.800
"27.93999160","84.45948660",426.800
"27.93979780","84.45987720",424.100
"27.93961610","84.46028660",424.700
"27.93882300","84.46196910",423.200
"27.93842650","84.46281700",424.700
"27.93815200","84.46338410",424.200
"27.93795330","84.46379860",421.700
"27.93784630","84.46403590",421.600
"27.93763170","84.46450550",424.400
"27.93746140","84.46498140",422.800
"27.93730710","84.46546960",416.400
"27.93722080","84.46587060",410.200
"27.93674500","84.46683460",403.700
"27.93626660","84.46757200",395.300
"27.93595860","84.46815670",391.400
"27.93550920","84.46919190",384.800
"27.93490050","84.47023990",383.900
"27.93426010","84.47102690",381.100
"27.93356000","84.47179290",369.600
"27.93327350","84.47209440",370.100
"27.93324080","84.47213930",371.700
"27.93314620","84.47233070",377.600
"27.93309640","84.47256540",379.700
"27.93298230","84.47299590",372.300
"27.93275310","84.47338070",371.300
"27.93262850","84.47353070",371.200
"27.93241300","84.47382500",367.900
"27.93224190","84.47402920",366.700
"27.93168620","84.47476990",363.500
"27.93136200","84.47517590",365.700
"27.93087420","84.47582190",363.300
"27.93060080","84.47615930",362.200
"27.93015060","84.47677620",363.600
"27.92974840","84.47735490",364.400
"27.92964420","84.47749310",364.900
"27.92945650","84.47780370",364.600
"27.92928730","84.47814340",361.600
"27.92895690","84.47883020",358.600
"27.92865760","84.47953890",358.700
"27.92853510","84.47978500",359.900
"27.92835020","84.48023030",359.500
"27.92824070","84.48043450",359.200
"27.92783090","84.48133020",359.000
"27.92742600","84.48226880",362.100
"27.92726000","84.48271380",361.500
"27.92716770","84.48303590",364.800
"27.92712100","84.48321370",367.100
"27.92707750","84.48343000",369.000
"27.92699300","84.48363750",369.200
"27.92686890","84.48391820",367.500
"27.92675060","84.48413020",365.600
"27.92650410","84.48446550",362.000
"27.92623570","84.48483690",360.900
"27.92608950","84.48508720",360.400
"27.92606060","84.48518400",360.000
"27.92600050","84.48535210",360.000
"27.92596960","84.48567550",359.400
"27.92590510","84.48651560",360.300
"27.92579940","84.48715310",359.900
"27.92561170","84.48771100",361.400
"27.92547090","84.48820910",357.500
"27.92543010","84.48861030",353.600
"27.92541220","84.48902590",352.800
"27.92537400","84.48982620",353.900
"27.92533400","84.49048880",359.000
"27.92528600","84.49149640",358.600
"27.92522780","84.49216650",357.600
"27.92515990","84.49254240",356.800
"27.92507600","84.49288720",356.400
"27.92495450","84.49335260",355.500
"27.92477260","84.49387390",355.500
"27.92471260","84.49404480",354.400
"27.92462970","84.49432120",353.100
"27.92454050","84.49456520",353.000
"27.92446510","84.49490870",354.200
"27.92447150","84.49516300",357.500
"27.92451270","84.49543090",358.400
"27.92454960","84.49589610",355.800
"27.92453070","84.49611510",354.800
"27.92448550","84.49632020",354.600
"27.92432420","84.49670680",359.600
"27.92403030","84.49727750",368.500
"27.92373830","84.49771640",369.000
"27.92359610","84.49791500",367.700
"27.92330270","84.49832010",372.300
"27.92286020","84.49885310",376.400
"27.92266350","84.49907040",375.000
"27.92241230","84.49934670",375.800
"27.92209710","84.49967930",378.100
"27.92182650","84.49985430",376.300
"27.92152410","84.49997120",375.300
"27.92131240","84.50000840",374.600
"27.92108310","84.50000370",373.900
"27.92084370","84.49997750",373.200
"27.92058650","84.49992740",373.900
"27.92015220","84.49980990",371.700
"27.91989870","84.49975360",370.000
"27.91980860","84.49971470",369.300
"27.91972250","84.49969400",368.100
"27.91960050","84.49962370",364.700
"27.91950220","84.49950950",362.900
"27.91942810","84.49938000",362.300
"27.91935390","84.49923310",362.300
"27.91924930","84.49908030",362.200
"27.91913200","84.49900920",361.400
"27.91901460","84.49897170",360.700
"27.91868280","84.49895690",357.100
"27.91825740","84.49895690",354.500
"27.91794160","84.49896950",351.600
"27.91771690","84.49894780",349.300
"27.91748830","84.49887850",346.200
"27.91734340","84.49878830",347.100
"27.91721780","84.49873110",346.800
"27.91706410","84.49869540",347.200
"27.91672870","84.49868740",346.800
"27.91652490","84.49868070",347.600
"27.91596440","84.49868470",352.100
"27.91553180","84.49874240",354.600
"27.91524390","84.49883760",355.800
"27.91487770","84.49902400",355.000
"27.91476270","84.49909910",356.000
"27.91442260","84.49939410",353.800
"27.91410860","84.49977510",356.400
"27.91333250","84.50082350",368.000
"27.91279000","84.50144000",374.600
"27.91244040","84.50166660",375.600
"27.91200660","84.50181140",378.600
"27.91190670","84.50183760",379.000
"27.91182420","84.50189190",378.100
"27.91177200","84.50196170",377.000
"27.91174120","84.50206090",375.100
"27.91170670","84.50265780",375.100
"27.91172060","84.50281950",377.100
"27.91174670","84.50318810",380.600
"27.91185570","84.50361330",377.200
"27.91201220","84.50438380",365.600
"27.91207300","84.50492150",358.600
"27.91215120","84.50555180",355.000
"27.91245210","84.50818650",341.800
"27.91249970","84.50838560",342.400
"27.91273190","84.50900780",341.400
"27.91289980","84.50961080",339.800
"27.91294760","84.51001100",336.000
"27.91294310","84.51048780",336.600
"27.91293550","84.51063100",336.100
"27.91285010","84.51224830",326.800
"27.91280350","84.51312950",323.000
"27.91275110","84.51375930",326.100
"27.91272820","84.51423130",328.000
"27.91268230","84.51490580",326.500
"27.91265890","84.51512770",327.200
"27.91248840","84.51582070",327.800
"27.91235150","84.51623710",328.300
"27.91203750","84.51690490",337.000
"27.91196170","84.51710890",337.000
"27.91194030","84.51733270",333.300
"27.91199070","84.51888650",334.200
"27.91197970","84.51936940",334.100
"27.91191530","84.51964020",333.500
"27.91172660","84.52036100",335.000
"27.91155950","84.52106820",338.700
"27.91150610","84.52129040",337.700
"27.91147690","84.52153080",337.100
"27.91148120","84.52186300",335.500
"27.91153080","84.52219950",331.600
"27.91157150","84.52237580",331.400
"27.91163600","84.52265490",330.200
"27.91220680","84.52512530",324.000
"27.91221560","84.52534090",323.700
"27.91217030","84.52554120",326.700
"27.91210430","84.52570370",329.300
"27.91192260","84.52594580",330.800
"27.91120500","84.52657300",322.500
"27.91094740","84.52680230",321.300
"27.91071470","84.52706180",321.500
"27.91059880","84.52726300",323.400
"27.91052460","84.52748920",326.900
"27.91048030","84.52775380",329.600
"27.91047310","84.52805420",332.100
"27.91050120","84.52838610",332.400
"27.91057240","84.52891590",333.200
"27.91057580","84.52907140",333.100
"27.91056440","84.52920890",333.700
"27.91048590","84.52942180",335.400
"27.91020830","84.52972840",334.200
"27.90980070","84.53007860",328.800
"27.90959520","84.53025870",327.200
"27.90939830","84.53045890",327.100
"27.90931460","84.53052840",327.500
"27.90866700","84.53111500",330.600
"27.90798030","84.53170970",332.100
"27.90742840","84.53218770",331.200
"27.90703640","84.53252720",329.200
"27.90671190","84.53279620",328.000
"27.90525200","84.53400690",319.500
"27.90372120","84.53527650",320.400
"27.90357870","84.53537200",321.500
"27.90346970","84.53543630",321.600
"27.90334880","84.53550070",321.500
"27.90320420","84.53555700",321.000
"27.90301370","84.53560810",320.200
"27.90148580","84.53589720",319.300
"27.90137900","84.53591100",320.700
"27.90128180","84.53595670",322.700
"27.90111350","84.53605330",324.400
"27.90100330","84.53614180",325.300
"27.90083270","84.53629710",324.700
"27.90066550","84.53648240",322.700
"27.90052320","84.53666080",322.500
"27.90038970","84.53689040",320.500
"27.90012780","84.53734640",317.300
"27.89988090","84.53765850",315.900
"27.89963590","84.53789970",314.300
"27.89928830","84.53825940",310.700
"27.89912240","84.53841360",309.700
"27.89893350","84.53858020",310.400
"27.89862810","84.53881990",312.400
"27.89832470","84.53901310",310.400
"27.89812320","84.53914980",306.600
"27.89803806","84.53920310",305.500
"27.87738157","84.59132343",318.500
"27.87730960","84.59157310",318.400
"27.87726710","84.59172950",317.800
"27.87721680","84.59186040",318.000
"27.87716300","84.59199330",317.100
"27.87708410","84.59212420",316.600
"27.87703820","84.59218830",316.800
"27.87692790","84.59231820",315.300
"27.87689890","84.59234480",314.900
"27.87686380","84.59237520",314.600
"27.87657670","84.59265540",312.800
"27.87650160","84.59272030",313.800
"27.87638450","84.59282090",315.500
"27.87630620","84.59293590",314.600
"27.87624810","84.59301470",314.600
"27.87619940","84.59309460",314.500
"27.87616830","84.59317530",314.300
"27.87612300","84.59329340",314.900
"27.87607980","84.59344940",314.500
"27.87601700","84.59358820",315.500
"27.87593680","84.59371080",316.400
"27.87585640","84.59380820",317.500
"27.87574640","84.59392560",318.700
"27.87559650","84.59408010",321.300
"27.87548980","84.59416870",325.400
"27.87541990","84.59426390",327.500
"27.87534870","84.59436980",330.000
"27.87531710","84.59443920",330.900
"27.87530610","84.59446240",331.300
"27.87522900","84.59470380",333.200
"27.87518040","84.59489290",333.300
"27.87515350","84.59496420",333.800
"27.87512590","84.59501090",334.700
"27.87507100","84.59513270",335.300
"27.87499960","84.59521960",337.900
"27.87493570","84.59529610",340.300
"27.87487410","84.59539680",343.300
"27.87483880","84.59550710",344.600
"27.87483440","84.59560240",343.600
"27.87484600","84.59566780",341.700
"27.87486720","84.59572110",339.100
"27.87490310","84.59580400",334.800
"27.87491780","84.59583170",333.100
"27.87493480","84.59587780",331.400
"27.87496120","84.59594740",329.000
"27.87498130","84.59600440",327.400
"27.87498720","84.59608420",326.900
"27.87498530","84.59616050",326.900
"27.87496760","84.59624700",327.800
"27.87494570","84.59632610",328.600
"27.87488560","84.59646960",330.100
"27.87482180","84.59667020",329.400
"27.87479450","84.59679440",328.300
"27.87477140","84.59689250",327.500
"27.87475830","84.59700410",327.100
"27.87474990","84.59710070",327.500
"27.87474790","84.59718090",327.700
"27.87474360","84.59730330",327.800
"27.87474440","84.59740990",327.600
"27.87474910","84.59752370",326.700
"27.87476310","84.59768080",322.700
"27.87476680","84.59777660",320.600
"27.87477170","84.59790870",319.400
"27.87477700","84.59800660",318.500
"27.87476700","84.59811790",318.200
"27.87474920","84.59823600",318.000
"27.87471970","84.59838340",317.900
"27.87467000","84.59852130",318.800
"27.87462180","84.59868200",318.400
"27.87455710","84.59885340",317.200
"27.87444770","84.59914120",313.500
"27.87436090","84.59930590",311.800
"27.87427400","84.59949340",309.500
"27.87410010","84.59977620",306.900
"27.87389780","84.60005220",307.500
"27.87383480","84.60013230",306.600
"27.87377060","84.60019900",306.100
"27.87373090","84.60024550",305.700
"27.87367490","84.60030310",305.200
"27.87361060","84.60035940",305.000
"27.87351990","84.60042110",305.200
"27.87343090","84.60047680",305.100
"27.87332180","84.60053100",304.800
"27.87308190","84.60060460",300.900
"27.87283620","84.60071980",298.800
"27.87275830","84.60076290",298.600
"27.87268870","84.60080610",298.800
"27.87263520","84.60084650",298.900
"27.87257920","84.60088440",299.000
"27.87249930","84.60096480",298.600
"27.87246100","84.60101850",298.600
"27.87242040","84.60108700",298.400
"27.87235700","84.60118640",298.100
"27.87230180","84.60128730",297.100
"27.87221660","84.60148610",294.000
"27.87214980","84.60175630",289.000
"27.87203020","84.60211130",285.800
"27.87183180","84.60261070",286.100
"27.87173590","84.60287400",286.600
"27.87166360","84.60313060",288.000
"27.87148360","84.60361710",285.200
"27.87125650","84.60424490",280.400
"27.87116690","84.60445830",282.200
"27.87108450","84.60462880",283.200
"27.87102640","84.60473300",283.900
"27.87096120","84.60483990",285.200
"27.87072550","84.60513380",288.700
"27.87040220","84.60550930",287.100
"27.87029850","84.60560190",287.200
"27.87021860","84.60570940",288.000
"27.87012750","84.60587800",289.600
"27.87005410","84.60606130",291.300
"27.86999300","84.60630520",291.800
"27.86993080","84.60653160",291.500
"27.86982430","84.60702720",288.700
"27.86976890","84.60733220",285.400
"27.86976030","84.60745480",284.000
"27.86974320","84.60754860",283.500
"27.86974650","84.60766660",283.100
"27.86974800","84.60777180",282.700
"27.86974070","84.60791910",282.400
"27.86975490","84.60803220",281.900
"27.86976830","84.60814250",281.800
"27.86980240","84.60833250",281.400
"27.86982900","84.60857950",282.000
"27.86986390","84.60888370",281.900
"27.86989640","84.60929040",283.100
"27.86992880","84.60942780",282.500
"27.86993460","84.60955240",283.000
"27.86995940","84.60970660",282.800
"27.87000550","84.60989960",282.100
"27.87005130","84.61006730",281.900
"27.87008580","84.61020960",282.200
"27.87012580","84.61036360",283.700
"27.87021020","84.61055020",285.600
"27.87031540","84.61075980",285.700
"27.87045620","84.61096130",283.400
"27.87063220","84.61119140",280.500
"27.87077810","84.61141190",279.600
"27.87097860","84.61166320",280.300
"27.87135100","84.61211240",279.300
"27.87141250","84.61219450",277.900
"27.87149180","84.61229140",276.800
"27.87155780","84.61241680",276.400
"27.87161870","84.61254260",275.400
"27.87164470","84.61261040",275.200
"27.87169190","84.61274520",275.100
"27.87174530","84.61291820",272.800
"27.87179020","84.61306590",270.800
"27.87184350","84.61324320",270.900
"27.87187960","84.61337260",271.300
"27.87193930","84.61351530",271.900
"27.87201850","84.61365600",273.100
"27.87210460","84.61375580",274.500
"27.87220920","84.61383780",274.900
"27.87246400","84.61404220",268.100
"27.87258450","84.61417470",269.200
"27.87262670","84.61424830",269.600
"27.87266650","84.61433260",269.800
"27.87270350","84.61444760",269.900
"27.87276870","84.61467070",271.400
"27.87283440","84.61504160",277.300
"27.87288890","84.61529240",281.600
"27.87290460","84.61545370",284.200
"27.87291550","84.61554520",285.800
"27.87291500","84.61570070",286.500
"27.87290530","84.61589880",287.200
"27.87288180","84.61605260",287.700
"27.87284150","84.61640560",288.700
"27.87274310","84.61730380",290.200
"27.87263120","84.61821100",301.500
"27.87245400","84.61919410",311.200
"27.87231850","84.62030700",308.400
"27.87223810","84.62067800",310.800
"27.87208650","84.62185920",315.300
"27.87198520","84.62269740",312.600
"27.87194300","84.62299050",311.200
"27.87161870","84.62515960",307.200
"27.87158720","84.62538440",306.600
"27.87154140","84.62562530",305.700
"27.87144090","84.62597510",305.100
"27.87127000","84.62636180",304.000
"27.87116890","84.62659070",303.400
"27.87054080","84.62797360",292.700
"27.87035710","84.62827890",289.700
"27.87023520","84.62845000",289.500
"27.87005660","84.62862620",290.500
"27.86988600","84.62874130",290.400
"27.86966660","84.62884320",290.400
"27.86920970","84.62893630",291.600
"27.86901290","84.62901890",287.300
"27.86892630","84.62908940",284.800
"27.86887460","84.62913130",283.600
"27.86884190","84.62920370",282.600
"27.86873030","84.62945640",282.200
"27.86833220","84.63043980",282.400
"27.86824240","84.63070530",282.800
"27.86817590","84.63087960",283.800
"27.86809930","84.63100890",285.100
"27.86795990","84.63118330",288.700
"27.86785320","84.63124990",291.000
"27.86748820","84.63140880",291.600
"27.86709240","84.63158060",291.500
